filename,wellID,counts,well,wellNum
data/assayplate_3765/AssayPlate_Corning_3765_K14_T0001F001L01A01Z01C01.tif,K14,532,K,14
data/assayplate_3765/AssayPlate_Corning_3765_K01_T0001F001L01A01Z01C01.tif,K01,1042,K,01
data/assayplate_3765/AssayPlate_Corning_3765_K22_T0001F001L01A01Z01C01.tif,K22,640,K,22
data/assayplate_3765/AssayPlate_Corning_3765_K21_T0001F001L01A01Z01C01.tif,K21,616,K,21
data/assayplate_3765/AssayPlate_Corning_3765_K11_T0001F001L01A01Z01C01.tif,K11,477,K,11
data/assayplate_3765/AssayPlate_Corning_3765_K23_T0001F001L01A01Z01C01.tif,K23,708,K,23
data/assayplate_3765/AssayPlate_Corning_3765_K09_T0001F001L01A01Z01C01.tif,K09,805,K,09
data/assayplate_3765/AssayPlate_Corning_3765_K07_T0001F001L01A01Z01C01.tif,K07,910,K,07
data/assayplate_3765/AssayPlate_Corning_3765_K08_T0001F001L01A01Z01C01.tif,K08,1029,K,08
data/assayplate_3765/AssayPlate_Corning_3765_K24_T0001F001L01A01Z01C01.tif,K24,820,K,24
data/assayplate_3765/AssayPlate_Corning_3765_L10_T0001F001L01A01Z01C01.tif,L10,654,L,10
data/assayplate_3765/AssayPlate_Corning_3765_L21_T0001F001L01A01Z01C01.tif,L21,576,L,21
data/assayplate_3765/AssayPlate_Corning_3765_L02_T0001F001L01A01Z01C01.tif,L02,884,L,02
data/assayplate_3765/AssayPlate_Corning_3765_L18_T0001F001L01A01Z01C01.tif,L18,949,L,18
data/assayplate_3765/AssayPlate_Corning_3765_L09_T0001F001L01A01Z01C01.tif,L09,825,L,09
data/assayplate_3765/AssayPlate_Corning_3765_L20_T0001F001L01A01Z01C01.tif,L20,520,L,20
data/assayplate_3765/AssayPlate_Corning_3765_L15_T0001F001L01A01Z01C01.tif,L15,677,L,15
data/assayplate_3765/AssayPlate_Corning_3765_L23_T0001F001L01A01Z01C01.tif,L23,648,L,23
data/assayplate_3765/AssayPlate_Corning_3765_L07_T0001F001L01A01Z01C01.tif,L07,915,L,07
data/assayplate_3765/AssayPlate_Corning_3765_L11_T0001F001L01A01Z01C01.tif,L11,667,L,11
data/assayplate_3765/AssayPlate_Corning_3765_L16_T0001F001L01A01Z01C01.tif,L16,724,L,16
data/assayplate_3765/AssayPlate_Corning_3765_L22_T0001F001L01A01Z01C01.tif,L22,1336,L,22
data/assayplate_3765/AssayPlate_Corning_3765_L24_T0001F001L01A01Z01C01.tif,L24,797,L,24
data/assayplate_3765/AssayPlate_Corning_3765_L12_T0001F001L01A01Z01C01.tif,L12,789,L,12
data/assayplate_3765/AssayPlate_Corning_3765_L17_T0001F001L01A01Z01C01.tif,L17,1022,L,17
data/assayplate_3765/AssayPlate_Corning_3765_L08_T0001F001L01A01Z01C01.tif,L08,935,L,08
data/assayplate_3765/AssayPlate_Corning_3765_L05_T0001F001L01A01Z01C01.tif,L05,454,L,05
data/assayplate_3765/AssayPlate_Corning_3765_L01_T0001F001L01A01Z01C01.tif,L01,1047,L,01
data/assayplate_3765/AssayPlate_Corning_3765_L19_T0001F001L01A01Z01C01.tif,L19,421,L,19
data/assayplate_3765/AssayPlate_Corning_3765_L04_T0001F001L01A01Z01C01.tif,L04,642,L,04
data/assayplate_3765/AssayPlate_Corning_3765_L14_T0001F001L01A01Z01C01.tif,L14,661,L,14
data/assayplate_3765/AssayPlate_Corning_3765_L06_T0001F001L01A01Z01C01.tif,L06,516,L,06
data/assayplate_3765/AssayPlate_Corning_3765_L13_T0001F001L01A01Z01C01.tif,L13,1063,L,13
data/assayplate_3765/AssayPlate_Corning_3765_L03_T0001F001L01A01Z01C01.tif,L03,680,L,03
data/assayplate_3765/AssayPlate_Corning_3765_M03_T0001F001L01A01Z01C01.tif,M03,644,M,03
data/assayplate_3765/AssayPlate_Corning_3765_M09_T0001F001L01A01Z01C01.tif,M09,705,M,09
data/assayplate_3765/AssayPlate_Corning_3765_M08_T0001F001L01A01Z01C01.tif,M08,1064,M,08
data/assayplate_3765/AssayPlate_Corning_3765_M21_T0001F001L01A01Z01C01.tif,M21,598,M,21
data/assayplate_3765/AssayPlate_Corning_3765_M01_T0001F001L01A01Z01C01.tif,M01,1016,M,01
data/assayplate_3765/AssayPlate_Corning_3765_M15_T0001F001L01A01Z01C01.tif,M15,643,M,15
data/assayplate_3765/AssayPlate_Corning_3765_M22_T0001F001L01A01Z01C01.tif,M22,718,M,22
data/assayplate_3765/AssayPlate_Corning_3765_M19_T0001F001L01A01Z01C01.tif,M19,364,M,19
data/assayplate_3765/AssayPlate_Corning_3765_M06_T0001F001L01A01Z01C01.tif,M06,383,M,06
data/assayplate_3765/AssayPlate_Corning_3765_M18_T0001F001L01A01Z01C01.tif,M18,796,M,18
data/assayplate_3765/AssayPlate_Corning_3765_M02_T0001F001L01A01Z01C01.tif,M02,861,M,02
data/assayplate_3765/AssayPlate_Corning_3765_M20_T0001F001L01A01Z01C01.tif,M20,443,M,20
data/assayplate_3765/AssayPlate_Corning_3765_M17_T0001F001L01A01Z01C01.tif,M17,988,M,17
data/assayplate_3765/AssayPlate_Corning_3765_M24_T0001F001L01A01Z01C01.tif,M24,732,M,24
data/assayplate_3765/AssayPlate_Corning_3765_M05_T0001F001L01A01Z01C01.tif,M05,373,M,05
data/assayplate_3765/AssayPlate_Corning_3765_M23_T0001F001L01A01Z01C01.tif,M23,677,M,23
data/assayplate_3765/AssayPlate_Corning_3765_M14_T0001F001L01A01Z01C01.tif,M14,567,M,14
data/assayplate_3765/AssayPlate_Corning_3765_M07_T0001F001L01A01Z01C01.tif,M07,889,M,07
data/assayplate_3765/AssayPlate_Corning_3765_M04_T0001F001L01A01Z01C01.tif,M04,471,M,04
data/assayplate_3765/AssayPlate_Corning_3765_M12_T0001F001L01A01Z01C01.tif,M12,701,M,12
data/assayplate_3765/AssayPlate_Corning_3765_M11_T0001F001L01A01Z01C01.tif,M11,810,M,11
data/assayplate_3765/AssayPlate_Corning_3765_M10_T0001F001L01A01Z01C01.tif,M10,731,M,10
data/assayplate_3765/AssayPlate_Corning_3765_M16_T0001F001L01A01Z01C01.tif,M16,690,M,16
data/assayplate_3765/AssayPlate_Corning_3765_M13_T0001F001L01A01Z01C01.tif,M13,718,M,13
data/assayplate_3765/AssayPlate_Corning_3765_N15_T0001F001L01A01Z01C01.tif,N15,631,N,15
data/assayplate_3765/AssayPlate_Corning_3765_N08_T0001F001L01A01Z01C01.tif,N08,1074,N,08
data/assayplate_3765/AssayPlate_Corning_3765_N17_T0001F001L01A01Z01C01.tif,N17,913,N,17
data/assayplate_3765/AssayPlate_Corning_3765_N20_T0001F001L01A01Z01C01.tif,N20,283,N,20
data/assayplate_3765/AssayPlate_Corning_3765_N12_T0001F001L01A01Z01C01.tif,N12,680,N,12
data/assayplate_3765/AssayPlate_Corning_3765_N22_T0001F001L01A01Z01C01.tif,N22,355,N,22
data/assayplate_3765/AssayPlate_Corning_3765_N01_T0001F001L01A01Z01C01.tif,N01,897,N,01
data/assayplate_3765/AssayPlate_Corning_3765_N18_T0001F001L01A01Z01C01.tif,N18,801,N,18
data/assayplate_3765/AssayPlate_Corning_3765_N07_T0001F001L01A01Z01C01.tif,N07,854,N,07
data/assayplate_3765/AssayPlate_Corning_3765_N24_T0001F001L01A01Z01C01.tif,N24,657,N,24
data/assayplate_3765/AssayPlate_Corning_3765_N16_T0001F001L01A01Z01C01.tif,N16,632,N,16
data/assayplate_3765/AssayPlate_Corning_3765_N02_T0001F001L01A01Z01C01.tif,N02,644,N,02
data/assayplate_3765/AssayPlate_Corning_3765_N03_T0001F001L01A01Z01C01.tif,N03,627,N,03
data/assayplate_3765/AssayPlate_Corning_3765_N19_T0001F001L01A01Z01C01.tif,N19,456,N,19
data/assayplate_3765/AssayPlate_Corning_3765_N05_T0001F001L01A01Z01C01.tif,N05,347,N,05
data/assayplate_3765/AssayPlate_Corning_3765_N11_T0001F001L01A01Z01C01.tif,N11,537,N,11
data/assayplate_3765/AssayPlate_Corning_3765_N06_T0001F001L01A01Z01C01.tif,N06,452,N,06
data/assayplate_3765/AssayPlate_Corning_3765_N23_T0001F001L01A01Z01C01.tif,N23,633,N,23
data/assayplate_3765/AssayPlate_Corning_3765_N09_T0001F001L01A01Z01C01.tif,N09,819,N,09
data/assayplate_3765/AssayPlate_Corning_3765_N10_T0001F001L01A01Z01C01.tif,N10,612,N,10
data/assayplate_3765/AssayPlate_Corning_3765_N04_T0001F001L01A01Z01C01.tif,N04,537,N,04
data/assayplate_3765/AssayPlate_Corning_3765_N13_T0001F001L01A01Z01C01.tif,N13,784,N,13
data/assayplate_3765/AssayPlate_Corning_3765_N21_T0001F001L01A01Z01C01.tif,N21,602,N,21
data/assayplate_3765/AssayPlate_Corning_3765_N14_T0001F001L01A01Z01C01.tif,N14,584,N,14
data/assayplate_3765/AssayPlate_Corning_3765_O13_T0001F001L01A01Z01C01.tif,O13,697,O,13
data/assayplate_3765/AssayPlate_Corning_3765_O12_T0001F001L01A01Z01C01.tif,O12,399,O,12
data/assayplate_3765/AssayPlate_Corning_3765_O04_T0001F001L01A01Z01C01.tif,O04,378,O,04
data/assayplate_3765/AssayPlate_Corning_3765_O05_T0001F001L01A01Z01C01.tif,O05,147,O,05
data/assayplate_3765/AssayPlate_Corning_3765_O18_T0001F001L01A01Z01C01.tif,O18,1137,O,18
data/assayplate_3765/AssayPlate_Corning_3765_O10_T0001F001L01A01Z01C01.tif,O10,591,O,10
data/assayplate_3765/AssayPlate_Corning_3765_O01_T0001F001L01A01Z01C01.tif,O01,683,O,01
data/assayplate_3765/AssayPlate_Corning_3765_O11_T0001F001L01A01Z01C01.tif,O11,491,O,11
data/assayplate_3765/AssayPlate_Corning_3765_O24_T0001F001L01A01Z01C01.tif,O24,758,O,24
data/assayplate_3765/AssayPlate_Corning_3765_O15_T0001F001L01A01Z01C01.tif,O15,514,O,15
data/assayplate_3765/AssayPlate_Corning_3765_O02_T0001F001L01A01Z01C01.tif,O02,494,O,02
data/assayplate_3765/AssayPlate_Corning_3765_O22_T0001F001L01A01Z01C01.tif,O22,496,O,22
data/assayplate_3765/AssayPlate_Corning_3765_O03_T0001F001L01A01Z01C01.tif,O03,513,O,03
data/assayplate_3765/AssayPlate_Corning_3765_O23_T0001F001L01A01Z01C01.tif,O23,560,O,23
data/assayplate_3765/AssayPlate_Corning_3765_O19_T0001F001L01A01Z01C01.tif,O19,431,O,19
data/assayplate_3765/AssayPlate_Corning_3765_O16_T0001F001L01A01Z01C01.tif,O16,811,O,16
data/assayplate_3765/AssayPlate_Corning_3765_O07_T0001F001L01A01Z01C01.tif,O07,786,O,07
data/assayplate_3765/AssayPlate_Corning_3765_O06_T0001F001L01A01Z01C01.tif,O06,329,O,06
data/assayplate_3765/AssayPlate_Corning_3765_O08_T0001F001L01A01Z01C01.tif,O08,1008,O,08
data/assayplate_3765/AssayPlate_Corning_3765_O20_T0001F001L01A01Z01C01.tif,O20,423,O,20
data/assayplate_3765/AssayPlate_Corning_3765_O21_T0001F001L01A01Z01C01.tif,O21,361,O,21
data/assayplate_3765/AssayPlate_Corning_3765_O09_T0001F001L01A01Z01C01.tif,O09,834,O,09
data/assayplate_3765/AssayPlate_Corning_3765_O14_T0001F001L01A01Z01C01.tif,O14,480,O,14
data/assayplate_3765/AssayPlate_Corning_3765_O17_T0001F001L01A01Z01C01.tif,O17,791,O,17
data/assayplate_3765/AssayPlate_Corning_3765_P10_T0001F001L01A01Z01C01.tif,P10,521,P,10
data/assayplate_3765/AssayPlate_Corning_3765_P08_T0001F001L01A01Z01C01.tif,P08,688,P,08
data/assayplate_3765/AssayPlate_Corning_3765_P19_T0001F001L01A01Z01C01.tif,P19,447,P,19
data/assayplate_3765/AssayPlate_Corning_3765_P15_T0001F001L01A01Z01C01.tif,P15,295,P,15
data/assayplate_3765/AssayPlate_Corning_3765_P18_T0001F001L01A01Z01C01.tif,P18,770,P,18
data/assayplate_3765/AssayPlate_Corning_3765_P22_T0001F001L01A01Z01C01.tif,P22,450,P,22
data/assayplate_3765/AssayPlate_Corning_3765_P12_T0001F001L01A01Z01C01.tif,P12,391,P,12
data/assayplate_3765/AssayPlate_Corning_3765_P16_T0001F001L01A01Z01C01.tif,P16,638,P,16
data/assayplate_3765/AssayPlate_Corning_3765_P01_T0001F001L01A01Z01C01.tif,P01,739,P,01
data/assayplate_3765/AssayPlate_Corning_3765_P03_T0001F001L01A01Z01C01.tif,P03,486,P,03
data/assayplate_3765/AssayPlate_Corning_3765_P09_T0001F001L01A01Z01C01.tif,P09,525,P,09
data/assayplate_3765/AssayPlate_Corning_3765_P02_T0001F001L01A01Z01C01.tif,P02,536,P,02
data/assayplate_3765/AssayPlate_Corning_3765_P06_T0001F001L01A01Z01C01.tif,P06,538,P,06
data/assayplate_3765/AssayPlate_Corning_3765_P07_T0001F001L01A01Z01C01.tif,P07,811,P,07
data/assayplate_3765/AssayPlate_Corning_3765_P14_T0001F001L01A01Z01C01.tif,P14,174,P,14
data/assayplate_3765/AssayPlate_Corning_3765_P13_T0001F001L01A01Z01C01.tif,P13,393,P,13
data/assayplate_3765/AssayPlate_Corning_3765_P20_T0001F001L01A01Z01C01.tif,P20,207,P,20
data/assayplate_3765/AssayPlate_Corning_3765_P23_T0001F001L01A01Z01C01.tif,P23,468,P,23
data/assayplate_3765/AssayPlate_Corning_3765_P24_T0001F001L01A01Z01C01.tif,P24,760,P,24
data/assayplate_3765/AssayPlate_Corning_3765_P04_T0001F001L01A01Z01C01.tif,P04,521,P,04
data/assayplate_3765/AssayPlate_Corning_3765_P21_T0001F001L01A01Z01C01.tif,P21,403,P,21
data/assayplate_3765/AssayPlate_Corning_3765_P11_T0001F001L01A01Z01C01.tif,P11,410,P,11
data/assayplate_3765/AssayPlate_Corning_3765_P05_T0001F001L01A01Z01C01.tif,P05,447,P,05
data/assayplate_3765/AssayPlate_Corning_3765_P17_T0001F001L01A01Z01C01.tif,P17,785,P,17
